found_idiom,translated_segment,src,dst,idiom_avg,idiom_log_avg,idiom_tot,idiom_min,idiom_max,idiom_log_tot,literal_avg,literal_log_avg,literal_tot,literal_min,literal_max,literal_log_tot
忿忿不平,心中不服,我们都有些忿忿不平，王滴虽然实弹考核成绩好，但他平时可是表现差的。,我们都有些心中不服，感到气愤，王滴虽然实弹考核成绩好，但他平时可是表现差的。,608084.5,13.318070776061536,2432338,1578,2237915,14.704363903801479,962911.25,13.77771756513312,3851645,116961,2237915,15.164011147365535
东跑西颠,到处跑,他虽然不象少平那样为赚几个钱而东跑西颠，但基本上也是个揽工汉。,他虽然不象少平那样为赚几个钱而到处跑，但基本上也是个揽工汉。,123818.75,11.72658215801126,495275,5921,243619,13.112870461920798,399589.6666666667,12.89819596879374,1198769,39497,965035,13.99680658908649
兴师动众,发动很多人做,我想知道的是，兴师动众，找到这个农村妇女了吗？”,我想知道的是，发动很多人做，找到这个农村妇女了吗？”,178018.75,12.089649778175344,712075,76760,426839,13.47593992627067,634877.1666666666,13.36118839594961,3809263,175580,1867999,15.152946552589007
连绵起伏,连续不断,屋脊连绵起伏，横看成岭竖成峰的样子。,屋脊连续不断，横看成岭竖成峰的样子。,138387.5,11.837820226227786,553550,5622,424933,13.224109167807525,628972.75,13.351844801902356,2515891,73927,2237915,14.738137970602933
化险为夷,使危险的情况变为平安,本来一场事故眼看化险为夷，将临结束，却又被王琦瑶一声喝令叫住，再要继续下去。,本来一场事故眼看使危险的情况变为平安，将临结束，却又被王琦瑶一声喝令叫住，再要继续下去。,331612.5,12.711725413115422,1326450,4638,1039036,14.098017512563674,1035129.8,13.850038353508324,10351298,42080,7922684,16.152622577046653
欢声雷动,欢呼的声音像雷声一样响彻大地,换一个旗，并不换脑袋，大家都放下心来，接着欢声雷动，感激袁对我们的宽大和挽救。,换一个旗，并不换脑袋，大家都放下心来，接着欢呼的声音像雷声一样响彻大地，感激袁对我们的宽大和挽救。,185860.5,12.13275705166953,743442,55226,426839,13.519047377518463,1020132.8571428572,13.835444409143221,14281860,20461,7922684,16.474500828513374
抚今追昔,接触当前的事物而回想过去,今天在悼念伯钊同志的时刻，抚今追昔，我怎么也不相信伯钊同,今天在悼念伯钊同志的时刻，接触当前的事物而回想过去，我怎么也不相信伯钊同,47030.75,10.758578184538111,188123,4320,126624,12.144856598856531,1002866.25,13.818373705243472,12034395,21719,7922684,16.303279440985186
地利人和,的自然气候条件，地理环境和人心的向背,是不是还按清家测定的“天时地利人和”六个等级纳粮，剪了辫子的男人成什么样子？,是不是还按清家测定的“作战时的自然气候条件，地理环境和人心的向背”六个等级纳粮，剪了辫子的男人成什么样子？,1029156.5,13.844251064328002,4116626,268813,1867999,15.230544696696198,1337260.8235294118,14.10613466602905,22733434,45181,7922684,16.939347306276343
谨言慎行,言语行动谨慎,然而尚欲写回忆录，一因幼年禀承慈训而养成之谨言慎行，至今未敢怠忽。,然而尚欲写回忆录，一因幼年禀承慈训而养成之言语行动谨慎，至今未敢怠忽。,167398.75,12.028139943607483,669595,7960,531848,13.414429824423909,196539.83333333334,12.188625491926425,1179239,7960,531848,13.980380721144472
扬扬自得,很得意,商人也就扬扬自得，重新记起一个被大众所欢迎的名人风度，学作从容，向人微笑，把头向左向右，点而又点。,商人也就很得意，重新记起一个被大众所欢迎的名人风度，学作从容，向人微笑，把头向左向右，点而又点。,323848.25,12.688033408721397,1295393,26509,630688,14.074325453946258,425057.3333333333,12.959981693389922,1275172,284252,630688,14.058592413644623
用武之地,楚霸王身困在乌江上,楚霸王身困在乌江上，英雄无用武之地，有什么运可走。,楚霸王身困在乌江上，有才能却没地方施展，有什么运可走。,548923.75,13.21571664370181,2195695,81863,969349,14.602009638513271,405553.22222222225,12.913009860545818,3649979,8639,2009181,15.110232246091607
拍手称快,了，倒拍着手说痛快,全国人民看一个贪官倒了，倒拍手称快。,全国人民看一个贪官倒了，倒拍着手说痛快。,128621.5,11.764637036601496,514486,23483,280442,13.150925566687262,520971.5,13.163452536233022,4167772,23483,2128528,15.242892398360222
重操旧业,再做以前曾做的事,老胡离开戏班子之后，又从繁峙县回到了五台县，开始重操旧业，在山上当挑夫。,老胡离开戏班子之后，又从繁峙县回到了五台县，开始再做以前曾做的事，在山上当挑夫。,159624.0,11.98058259333484,638496,23193,296169,13.366872255931556,1291751.125,14.071510091203235,10334009,89328,7922684,16.150950955508304
黑更半夜,深夜,“黑更半夜，你怎么还不睡？”,“深夜，你怎么还不睡？”,101324.0,11.52608845149651,405296,58839,187378,12.912375410664506,82381.5,11.31912831470125,164763,58839,105924,12.012269425992633
振臂一呼,挥动手臂呼喊,几十万人，前不见头，后不见尾，对着黄河一筹莫展，如有几个捣乱分子振臂一呼，民众发一声喊，队伍不要散摊，各自呼喊着解散了？,几十万人，前不见头，后不见尾，对着黄河一点办法没有，如有几个捣乱分子挥动手臂呼喊，民众发一声喊，队伍不要散摊，各自呼喊着解散了？,781610.5,13.569113093010863,3126442,10542,3050722,14.955406494574298,138502.16666666666,11.838648468367406,831013,10542,426839,13.630401920867754
不值一笑,不值得一笑,"阿Ｑ又很自尊，所有未庄的居民，全不在他眼神里，甚而至于对于两位""文童""也有以为不值一笑的神情。","阿Ｑ又很自尊，所有未庄的居民，全不在他眼神里，甚而至于对于两位""文童""也有以为不值得一笑的神情。",1369817.75,14.130188989781914,5479271,67732,3050722,15.516482803383964,1221991.8,14.01599352671596,6109959,67732,3050722,15.625430784481503
推而广之,推展开来而且把它扩大,推而广之，人的生命投到月亮上、云霞上、天空上、山水上、树木上……,推展开来而且把它扩大，人的生命投到月亮上、云霞上、天空上、山水上、树木上……,356768.75,12.784845894703711,1427075,80933,649239,14.171138153625229,425730.7,12.961564614629912,4257307,28331,1079469,15.26414759361424
三十而立,而立,"㈢""而立""：语出《论语·为政》：""三十而立""。","㈢""而立""：语出《论语·为政》：""三十有成就""。",374362.5,12.832982529516942,1497450,204985,649239,14.219274887234388,427112.0,12.964803894202909,854224,204985,649239,13.65794990411178
日暮途穷,已到了没落、灭亡,"""在这日暮途穷的时候，我的手里才添出一支手杖来，拚命的打了几回，他们渐渐的不骂了。",在这已到了没落、灭亡的阶段的时候，我的手里才添出一支手杖来，拚命的打了几回，他们渐渐的不骂了。,102636.5,11.538958642017045,410546,2626,363763,12.925245695839502,570077.8571428572,13.253529976106488,3990545,33917,2128528,15.199438621609282
子曰诗云,儒家言论,"⑵""子曰诗云""：""子曰""即""夫子说""；""诗云""即""《诗经》上说""。","⑵""儒家言论""：""子曰""即""夫子说""；""诗云""即""《诗经》上说""。",185746.75,12.13214484945146,742987,11075,640640,13.518435172829228,208566.75,12.24801920748737,834267,7004,509790,13.634309972646964
魂飞天外,往万分恐惧,套一句西班牙的说法，我是一个“常常在瓦伦西亚的月亮里的人”，也就是说，那个地方的月色特别的美，对月的人，往往魂飞天外，忘了身在何处，而成了嫦娥一枚也。,套一句西班牙的说法，我是一个“常常在瓦伦西亚的月亮里的人”，也就是说，那个地方的月色特别的美，对月的人，往往万分恐惧，忘了身在何处，而成了嫦娥一枚也。,213838.5,12.272981012613284,855354,17535,419884,13.65927186642365,143892.2,11.876826636720685,719461,11644,419382,13.486258989460344
四海一家,天下一统,我伯父客气的回了他一句∶“四海一家，天涯比邻，只要人类还有一丝爱心存在，那一国的人都是相同的。”,我伯父客气的回了他一句∶“天下一统，相隔很远如邻居一样，只要人类还有一丝爱心存在，那一国的人都是相同的。”,988672.0,13.804118918925305,3954688,184874,3050722,15.190412521452329,1064402.75,13.877925341191077,4257611,165820,3050722,15.264218997690879
济世救人,功同良相,匾上写的是“功同良相”、“济世救人”、“仁心仁术”、“术绍歧黄”。,匾上写的是“功同良相”、“拯治时世救济人民”、“心地仁慈，医术高明”、“术绍歧黄”。,560243.5,13.236128574569024,2240974,38824,1867999,14.622421596986792,209988.75,12.254813998984572,839955,41167,437611,13.641104788495186
江洋大盗,在江河海洋上抢劫行凶的强盗,这声势，不象是查货，而倒象捉捕江洋大盗。,这声势，不象是查货，而倒象捉捕在江河海洋上抢劫行凶的强盗。,294738.25,12.593846346148423,1178953,11595,1054064,13.980138162643007,932683.5384615385,13.745822307394683,12124886,8752,7922684,16.310770675156764
如此这般,女人,"青衣还是女人的试金石，是女人，即使你站在戏台上，在唱，在运眼，在运手，所谓的""表演""、""做戏""也不过是日常生活里的基本动态，让你觉得生活就是如此这般的--话就是那样说的，路就是那样走的；不是女人，哪怕你坐在自家的沙发上，床头上，你都是一个拙巴的戏子，你都在""演""，演也演不像，越演越不像人。","青衣还是女人的试金子的石头，是女人，即使你站在戏台上，在唱，在运眼，在运手，所谓的""表演""、""做戏""也不过是日常生活里的基本动态，让你觉得生活就是如此这般的--话就是那样说的，路就是那样走的；不是女人，哪怕你坐在自家的沙发上，床头上，你都是一个拙巴的戏子，你都在""演""，演也演不像，越演越不像人。",595837.75,13.297725355749959,2383351,63739,1552042,14.684018458139242,1026593.5,13.841757571603242,2053187,185188,1867999,14.534904265115847
滔天大罪,极大罪恶,这一算，不得了，无论是民事、刑事，我全犯了不只是“告诉乃论”的滔天大罪。,这一算，不得了，无论是民事、刑事，我全犯了不只是“告诉乃论”的极大罪恶。,382164.5,12.853609039838028,1528658,2642,1054064,14.239901438455455,317090.25,12.666944866326737,1268361,44493,1054064,14.05323686219408
恩将仇报,以坏的行为加害对自己曾经有恩的人,现在他竟恩将仇报，也在背后对自己下了毒手。,现在他竟以坏的行为加害对自己曾经有恩的人，也在背后对自己下了毒手。,132253.25,11.792481485310052,529013,13118,295586,13.178770175518599,1531655.75,14.24186055065413,24506492,37898,7922684,17.014448660811414
立锥之地,地位,我很可怜他们，这样的富人，在人格上可是穷得没有立锥之地啊！,我很可怜他们，这样的富人，在人格上可是穷得没有地位啊！,446268.75,13.008678868799723,1785075,1738,969349,14.394971549320314,592166.0,13.29154396867954,1184332,214983,969349,13.98469030488272
情同手足,交情很深像亲兄弟一样,士为知己者死我的先生荷西有一个情同手足的朋友，名叫做米盖。,甘愿为赏识自己、栽培自己的人献身我的先生荷西有一个交情很深像亲兄弟一样的朋友，名叫做米盖。,277084.5,12.53208140180239,1108338,77385,437611,13.918373056172866,462050.8,13.043432284990883,4620508,26386,3050722,15.346015430149478
不拘小节,整天跟男人泡在一起，嘻嘻哈哈，不注意生活小事,后来我听说她跟人去了广州，整天跟男人泡在一起，嘻嘻哈哈，不拘小节。,后来我听说她跟人去了广州，整天跟男人泡在一起，嘻嘻哈哈，不注意生活小事。,683800.0,13.435422218602179,2735200,6224,2237915,14.82171548291114,630009.1,13.35349112998524,12600182,4056,3050722,16.34922189562576
唯命是从,，都恭维他，都对他很服从,我至今没有弄懂，为什么所有的孩子都怕他，都恭维他，都对他唯命是从。,我至今没有弄懂，为什么所有的孩子都怕他，都恭维他，都对他很服从。,794961.75,13.586050537192811,3179847,26041,2615490,14.972343954871825,563412.5,13.241769095798675,5634125,9787,1595761,15.544352591385632
祸从口出,说话不谨慎容易惹祸,我知道自己是个心胸狭小的人，忍住不说话才不会祸从口出，只好不许自己回嘴了。,我知道自己是个心胸狭小的人，忍住不说话才不会说话不谨慎容易惹祸，只好不许自己回嘴了。,331371.5,12.71099839923997,1325486,8336,755256,14.097290497043357,396543.22222222225,12.890542845293663,3568889,5018,2237915,15.087765181039071
愁云惨雾,非常忧愁,少年的我，是这样的倔强刚烈，自己不好受不说，整个家庭都因为这个出轨的孩子，弄得愁云惨雾。,少年的我，是这样的倔强刚烈，自己不好受不说，整个家庭都因为这个出轨的孩子，弄得非常忧愁。,21203.75,9.961980492166946,84815,6135,54510,11.348239483227587,95778.0,11.469798733249071,383112,6135,212309,12.856085263811778
触景伤情,被眼前的景物所触动而引起伤感,“你还年轻，那个海边触景伤情，一辈子不可以就此埋下去，要有勇气追求新的生活━━”“明天就走，去维也纳。”,“你还年轻，那个海边被眼前的景物所触动而引起伤感，一辈子不可以就此埋下去，要有勇气追求新的生活━━”“明天就走，去维也纳。”,109247.25,11.601378094522905,436989,21719,312900,12.987665590520706,815606.8571428572,13.611688951209915,11418496,21719,7922684,16.250745142322216
面无人色,脸上没有血色,那几个被我收了魂的女子，看见我们车发动要走了，马上面无人色的蹲了下去。,那几个被我收了魂的女子，看见我们车发动要走了，马上脸上没有血色的蹲了下去。,698668.75,13.45693344891316,2794675,142231,1867999,14.843226736563931,591271.1666666666,13.290031709276482,3547627,59944,1782004,15.081789769113113
一式一样,一样,再说，真有下辈子，娶个一式一样的太太，不如不活也罢！”,再说，真有下辈子，娶个一样的太太，不如不活也罢！”,1660471.25,14.322612607825508,6641885,142292,3050722,15.708906517266566,1724435.5,14.360410888413753,3448871,398149,3050722,15.053557779023865
眼花撩乱,到了黄昏就披挂打扮好了他们选定的化装样式上阵,满城的居民几乎倾巢而出，有的公司行号和学校更是团体化装，在那几日的时间里，满街的人到了黄昏就披挂打扮好了他们选定的化装样式上阵，大街小巷的走著，更有数不清的乐队开道，令人眼花撩乱，目不暇给。,满城的居民几乎全出动了，有的公司行号和学校更是团体化装，在那几日的时间里，满街的人到了黄昏就披挂打扮好了他们选定的化装样式上阵，街道巷子的走著，更有数不清的乐队开道，令人感到迷乱，看不过来。,75986.25,11.23832084203676,303945,1025,152079,12.624605333031054,903272.6818181818,13.713780867119754,19871999,6790,7922684,16.80482226371534
变化无常,事物经常变化,海边的天气变化无常，每当大旱之后，第一场风雨必定势头凶猛，并且往往夹带冰雹。,海边的天气事物经常变化，没有规律性，每当大旱之后，第一场风雨必定势头凶猛，并且往往夹带冰雹。,245356.0,12.410469571781528,981424,185121,359265,13.796760876126408,313969.1666666667,12.657053249760885,1883815,185121,499172,14.448810064805429
苦海无边,深重无比的苦难,公元前五二五年，释迦牟尼痛切地感到人生须臾却苦海无边，浩瀚的哲学著作又使,公元前五二五年，释迦牟尼痛切地感到人生须臾却深重无比的苦难，浩瀚的哲学著作又使,192009.5,12.165305337014612,768038,63194,359265,13.551595792090485,1297021.7142857143,14.075581976087186,9079152,63194,7922684,16.02149146428812
游戏人间,把人生当作游戏的一种生活态度,我觉得这是一种赞美，过去写的东西不好玩，像《雨季不再来》，因为年纪轻不知道怎么游戏人间，过了好苦闷的青少年时代。,我觉得这是一种赞美，过去写的东西不好玩，像《雨季不再来》，因为年纪轻不知道怎么把人生当作游戏的一种生活态度，过了好苦闷的青少年时代。,560972.5,13.237428946312479,2243890,29402,1867999,14.623721970469926,1184767.2142857143,13.98505771366035,16586741,29402,7922684,16.624114259517416
不露声色,不吭声,他不露声色，稳扎稳打，在关键时刻帮助演剧队顺利返回解放区,他不吭声，有步骤有把握地做事，在关键时刻帮助演剧队顺利返回解放区,656795.75,13.395129888874251,2627183,40954,2237915,14.781423108087719,815243.0,13.611242733918871,2445729,1731,2237915,14.70985420483556
烽火连天,战争不休,“懋”是家谱上属于她那一代的排行，“平”是因为在她出生那年烽火连天，做为父亲的我期望这个世界再也没有战争，而给了这个孩子“和平”的大使命。,“懋”是家谱上属于她那一代的排行，“平”是因为在她出生那年战争不休，做为父亲的我期望这个世界再也没有战争，而给了这个孩子“和平”的大使命。,156259.75,11.959281365232037,625039,581,419884,13.345570926670625,666912.5,13.410415631330492,2667650,26539,2237915,14.796708867866128
同舟共济,发觉信上居然出现了这样,写著写著，发觉信上居然出现了这样的句子∶“我发现，在国际同学的班级里，同舟共济的心情彼此呼应，我们是一群满怀寂寞的类形━━在这星条旗下。,写著写著，发觉信上居然出现了这样的句子∶“我发现，在国际同学的班级里，在艰险的处境中团结互助的心情彼此呼应，我们是一群满怀寂寞的类形━━在这星条旗下。,172739.75,12.059547194610193,690959,5363,437611,13.445837213954167,712730.5454545454,13.47686011440821,7840036,56307,2128528,15.87475411170321
持之以恒,有恒心,读书要持之以恒，不可能“一口吃成一个胖子”。,读书要有恒心，不可能“一口吃成一个胖子”。,412275.75,12.929450126127517,1649103,9483,910627,14.31574266807938,727905.0,13.497927197962884,2183715,9483,1782004,14.5965385707614
悔不当初,非常后悔,做出来的事，说过了的话，甚而伤害到某一个人，在事情发生时的心态与事情过后的再思，往往自相矛盾，而且悔不当初。,做出来的事，说过了的话，甚而伤害到某一个人，在事情发生时的心态与事情过后的再思，往往跟自己矛盾，而且非常后悔。,683565.25,13.435078858027607,2734261,8485,2237915,14.8213721219599,235368.25,12.368910836558562,941473,8485,570764,13.75520201119086
处心积虑,长期谋划要,他没想到，田福军和张有智两个人处心积虑和他作对。,他没想到，田福军和张有智两个人长期谋划要和他作对。,168598.25,12.035279876141422,674393,37208,392228,13.421569788833054,286704.6,12.56621118429319,1433523,31910,811011,14.175646306404687
亲如手足,关系很好,这一双儿女亲如手足，做父亲的却给他们的心灵都留下了创伤，他曾经让儿子失去了父亲，又让女儿失去了母亲，他的不可饶恕的罪责，谁能够原谅啊！,这一双儿女关系很好，做父亲的却给他们的心灵都留下了创伤，他曾经让儿子失去了父亲，又让女儿失去了母亲，他的不可饶恕的罪责，谁能够原谅啊！,231328.5,12.35159838007835,925314,77385,449036,13.737889499064334,297340.0,12.602634907314979,1189360,190769,411866,13.988926746075203
白手起家,条件很差而创立起一番事业,大锁的爷爷是个赌钱鬼，全仗着老婆过日子，那小媳妇——大锁他奶奶能耐大着呢，一个妇道人家白手起家，扑腾了三年，就置了几十亩地，买了两匹大马。,大锁的爷爷是个赌钱鬼，全仗着老婆过日子，那小媳妇——大锁他奶奶能耐大着呢，一个妇道人家条件很差而创立起一番事业，扑腾了三年，就置了几十亩地，买了两匹大马。,340973.25,12.739562240217907,1363893,148728,509790,14.125854401755792,491839.9166666667,13.10591060308036,5902079,14927,3050722,15.590815389120369
返璞归真,去掉外在的装饰,我只是返璞归真，感到的，也只是早晨醒来时没有那么深的计算和迷茫。,我只是去掉外在的装饰，恢复原来的质朴状态，感到的，也只是早晨醒来时没有那么深的计算和迷茫。,62343.25,11.04042672552434,249373,625,198416,12.426709056593163,1549179.7142857143,14.253236777723735,10844258,11794,7922684,16.19914637349105
穷愁潦倒,贫穷,话说沂来，贵族子弟不知冷暖冻饿，比不得庙里穷愁潦倒瘦书生。,话说沂来，贵族子弟不知冷暖冻饿，比不得庙里贫穷瘦书生。,22801.5,10.034625458054313,91206,765,66634,11.42088692750292,17467.5,9.768154537964977,34935,17263,17672,10.461273095165398
过甚其词,话说得过分,可是在主观感觉上，非如此过甚其词，还真不足以描绘她心里面的紧张与不安。,可是在主观感觉上，非如此话说得过分，不符合实际情况，还真不足以描绘她心里面的紧张与不安。,272765.0,12.516369563752967,1091060,33669,589925,13.902661175259523,551007.8,13.219506058969404,2755039,240067,874977,14.828942519520012
动人心弦,动人,但是，那天晚上，我觉得我切着来吃的，是异乡一份动人心弦的情调，所以呢，吃毕全餐，竟无一言半语的埋怨。,但是，那天晚上，我觉得我切着来吃的，是异乡一份动人的情调，所以呢，吃毕全餐，竟无一点点的埋怨。,673045.75,13.419570071296002,2692183,5117,1867999,14.805863318079602,1147419.0,13.95302650171091,2294838,426839,1867999,14.646173246510534
日以继夜,晚上连着白天,动转的母亲，跑到附近美国军事基地做日以继夜的小工。,动转的母亲，跑到附近美国军事基地做晚上连着白天的小工。,348414.25,12.76115029452952,1393657,58839,910627,14.14744250304327,405578.1666666667,12.913071365705866,2433469,62142,1069575,14.704828780256912
赏心乐事,欢畅的心情,读尽天下才子书，是人生极大的赏心乐事，在我而言，才子的定义，不能只框在纯文学这三个字里面。,读尽天下才子书，是人生极大的欢畅的心情，快乐的事情，在我而言，才子的定义，不能只框在纯文学这三个字里面。,242827.75,12.400111741371711,971311,14946,499172,13.786403013890446,1737823.6,14.36814465911626,8689118,6012,7922684,15.977582111204601
倒背如流,倒着背诵像流水那样顺畅,说到书本所起的化学作用，亦得看时看地看境遇，自小倒背如流的长恨歌，直到三年前偶尔想到里面后段的句子，这才顿然领悟，催下千行泪。,说到书本所起的化学作用，亦得看时看地看境遇，自小倒着背诵像流水那样顺畅的长恨歌，直到三年前偶尔想到里面后段的句子，这才顿然领悟，催下千行泪。,167062.0,12.026126265768678,668248,45181,449036,13.412416137554105,206419.63636363635,12.237671289973598,2270616,3447,638538,14.635562158692382
有教无类,不分贵贱贤愚，对各类人都可以进行教育,那么有教无类吧，孩子，你的脸上，已经溅到了书本的花瓣，老师，再给你一朵花。,那么不分贵贱贤愚，对各类人都可以进行教育吧，孩子，你的脸上，已经溅到了书本的花瓣，老师，再给你一朵花。,622106.0,13.34086738265006,2488424,138280,1782004,14.727160538188835,524187.1176470588,13.169605902020212,8911181,3270,2237915,16.0028174505811
学海无涯,学问的海洋没有尽头,知道学海无涯，我们发心做做笨人，孩子，跟老师一起慢慢跑，好不好？,知道学问的海洋没有尽头，我们发心做做笨人，孩子，跟老师一起慢慢跑，好不好？,259008.5,12.464620019545677,1036034,3206,464261,13.85091148501469,1277500.7777777778,14.0604169926659,11497507,43692,7922684,16.25764087419941
青出于蓝,胜过老师,不过豪猪的刺还是有形的，绅士之刺则无形，有形则长短有定，要保持相当的距离总比无形者好办些，而这也是摹仿豪猪的绅士们“青出于蓝”的地方。,不过豪猪的刺还是有形的，绅士之刺则无形，有形则长短有定，要保持相当的距离总比无形者好办些，而这也是摹仿豪猪的绅士们“胜过老师”的地方。,372709.0,12.828555916338953,1490836,22437,755256,14.214848265168444,247656.5,12.419802022233766,990626,49565,589925,13.80609335497319
一动不动,凡事都要再三思考而后行动的人；在学校时,他是习惯于三思而后行的人；在学校时，大多数同学热心于国家大事，他却始终抱定了“不要把事情看得太容易”，“不要理想太高”的宗旨，他以为与其不度德不量力地好高骛远而弄到失望以后终于一动不动，还不如把理想放得极低，却孜孜不倦地追求着，非到实现不止。,他是习惯于凡事都要再三思考而后行动的人；在学校时，大多数同学热心于国家大事，他却始终抱定了“不要把事情看得太容易”，“不要理想太高”的宗旨，他以为与其不度德不量力地追求过高远的目标而弄到失望以后终于一动不动，还不如把理想放得极低，却勤奋不疲倦地追求着，非到实现不止。,1535578.75,14.244418554993958,6142315,426839,3050722,15.63071242769885,990605.6111111111,13.806072772959261,17830901,30533,7922684,16.69644357745487
略逊一筹,"发现了谢秋思的反常神态，补充说：""当然，谢秋思同学的成绩也是五分，但是书写有些潦草，个别地方选词不十分精确，比较起来，稍微差一点","楚雁潮停了一下，发现了谢秋思的反常神态，补充说：""当然，谢秋思同学的成绩也是五分，但是书写有些潦草，个别地方选词不十分精确，略逊一筹。","楚雁潮停了一下，发现了谢秋思的反常神态，补充说：""当然，谢秋思同学的成绩也是五分，但是书写有些潦草，个别地方选词不十分精确，比较起来，稍微差一点。",781226.25,13.568621359608754,3124905,10444,3050722,14.954914760700227,788972.9821428572,13.578488623546477,44182487,765,7922684,17.603839069445307
三更半夜,半夜,晃到三更半夜走得筋疲力竭回家，你房里的灯仍然亮著，我不照习惯进去喊你一声，跟你和妈妈说我回来了，爸爸，我的无礼，你以为里面没有痛？,晃到半夜走得非常疲乏，一点力气也没有回家，你房里的灯仍然亮著，我不照习惯进去喊你一声，跟你和妈妈说我回来了，爸爸，我的无礼，你以为里面没有痛？,157668.0,11.968253177850787,630672,58839,304272,13.354542782158726,69511.0,11.149254678519043,139022,58839,80183,11.84239466605047
踏踏实实,和她的大胡子丈夫在大漠里独立组建家庭，踏踏实实,这个在阳光下展露了万种风情的小女人，和她的大胡子丈夫在大漠里白手成家，踏踏实实地过起日子来，先做了柴米夫妻，而后变成神仙眷侣。,这个在阳光下展露了万种风情的小女人，和她的大胡子丈夫在大漠里独立组建家庭，踏踏实实地过起日子来，先做了物质生活条件低微的贫贱夫妻，而后变成神仙眷侣。,189075.0,12.149904329616763,756300,9656,368494,13.536194724069876,757896.8181818182,13.53830385102809,16673730,9366,7922684,16.629345044921035
照本宣科,只是死板地照着念,她们追随潮流是照本宣科，不发表个人见解，也不追究所以然，全盘信托的。,她们追随潮流是只是死板地照着念，毫无创造发挥，不发表个人见解，也不追究所以然，全盘信托的。,171482.25,12.052240873179853,685929,47041,388118,13.438530860685178,616715.375,13.332164513245846,4933723,35332,2615490,15.411604636120124
辞不达意,不能确切地表达出意思和感情,三毛姐，原谅我的用词不当和辞不达意。,三毛姐，原谅我的用词不当和不能确切地表达出意思和感情。,690123.25,13.444626932826111,2760493,14439,2237915,14.830920207184585,558757.2307692308,13.233472155484607,7263844,126391,2237915,15.79841986092988
作茧自缚,应付,天啊，我不怕我自己“应付”的手段不高妙，我却怕我这空虚的心会被幻象所填满，——我竟自感到“作茧自缚”的危险了，怪不怪？,天啊，我不怕我自己“应付”的手段不高妙，我却怕我这空虚的心会被幻象所填满，——我竟自感到“使自己陷入困境”的危险了，怪不怪？,289677.0,12.57652524024557,1158708,904,611687,13.96281701228044,161455.5,11.991991035518462,322911,42527,280384,12.685135119264256
一无可取,没有可取之处,他会和野狗抢一块肉骨头，抢到手时细看一下，觉得那粘满了尘土的骨头上实在一无可取，也只好丢还给本领比他高强的野狗。,他会和野狗抢一块肉骨头，抢到手时细看一下，觉得那粘满了尘土的骨头上实在没有可取之处，也只好丢还给本领比他高强的野狗。,1066799.25,13.880174305635675,4267197,134102,3050722,15.266467963718364,645100.0,13.377162172666395,3870600,134102,1782004,15.168920350106232
心如刀割,内心痛苦得像刀割一样,三毛知道这些事之后，心如刀割，觉得很对不起她的朋友。,三毛知道这些事之后，内心痛苦得像刀割一样，觉得很对不起她的朋友。,219862.5,12.300762178227467,879450,10894,449036,13.687053128134131,500024.8,13.122414976073095,5000248,10894,3050722,15.424998269158396
望穿秋水,盼望得十分殷切,正是首都观众望穿秋水，等待《于无声处》剧组来京演出。,正是首都观众盼望得十分殷切，等待《于无声处》剧组来京演出。,100355.5,11.516484125420257,401422,24030,198933,12.902771013154743,236952.2857142857,12.375618293998414,1658666,4417,630688,14.321524825697653
月黑风高,险恶的环境,他们让人联想到月黑风高之夜的盗墓贼，盗掘着一座座历史的坟墓，使我们的土地到处坑坑洼洼，一片狼藉，臭气弥漫。,他们让人联想到险恶的环境之夜的盗墓贼，盗掘着一座座历史的坟墓，使我们的土地到处坑坑洼洼，一片狼藉，臭气弥漫。,183701.75,12.121074241151048,734807,78896,293542,13.507364519580118,1630111.0,14.30415928207885,8150555,44493,7922684,15.913596703749004
白驹过隙,时间过得极快,这样如白驹过隙的十年，再提笔，笔下的人，已不再是那个悲苦、敏感、浪漫、而又不负责任的毛毛了。,这样如时间过得极快的十年，再提笔，笔下的人，已不再是那个悲苦、敏感、浪漫、而又不负责任的毛毛了。,185898.25,12.132960139274285,743593,810,589925,13.51925046594265,430171.8333333333,12.971942344898808,2581031,116923,833532,14.763699876919127
浪子回头,不干正事的人改正,“浪子回头，好，知道你一个做不来的。,“不干正事的人改正，好，知道你一个做不来的。,294358.25,12.59255623913676,1177433,22639,640640,13.978848052346383,1670372.125,14.328557587580299,13362977,120564,7922684,16.407998605424943
离乡背井,离开家乡到外地,逼得农民再也没法活下去，只好离乡背井，另谋出路。,逼得农民再也没法活下去，只好离开家乡到外地，另谋出路。,49277.0,10.805233012968248,197108,15158,100744,12.191512154198787,464800.0,13.049364635980519,3253600,36025,969349,14.995272940926961
风华正茂,平均四十五岁,你们平均四十五岁，你们风华正茂，正在大好年华，有多少,你们平均四十五岁，你们风采和才华正在美好的时候，正在大好年华，有多少,131642.25,11.787850891297035,526569,4798,296810,13.174139555184926,158848.0,11.975709344430758,953088,36842,338954,13.767463567572788
